,RCO02,RCO03,RCO04,RCO05,RCO06,RCO07,RCO08,RCO09,RCO10,RCO11,RCO12,RCO13,RCO14,RCO15,RCO16,RCO17,RPO09,RPO10,RPO11,RPO12,RPO13,RPO14,RPO15,RPO16,RPO17,RPR03,RPR04,RPR05,RPR06,RPR07,RPR08,RPR09,RPR10,RPR11,RPR12,RPR13,RPR14,RPR15,RPR16,RPR17,SCO04,SCO08,SCO09,SCO10,SCO11,SPO10,SPO11,SPR04,SPR08,SPR09,SPR10,ZCO03,ZCO04,ZCO08,ZCO09,ZCO10,ZCO11,ZPO10,ZPO11,ZPR03,ZPR04,ZPR08,ZPR09,ZPR10
K22484,40.9832915,6.708083333,4.505633333,7.892463833,20.44038683,3.91567,17.02125,13.3667915,94.0105995,96.95438917,212.8238344,159.8079778,234.316736,164.6496046,178.059915,232.4960465,100.8773693,38.115366,83.03634783,104.8408045,62.85072817,22.68304,26.74796233,28.577,101.9575252,6.077033333,0,0,0,0,0,0,6.097683333,0,80.4896585,89.16884467,169.410706,93.80884075,83.627286,218.6656267,4.375103,6.441528,7.314048,8.960768,7.3711635,11.3819435,2.3057435,26.993126,0,9.5976715,4.2330635,1.0507655,3.9402305,7.202468,1.524408,6.7093945,1.770153,2.3768295,1.3614805,12.40469,4.1657535,10.545653,7.44559,2.0171005
K03878,0,0,0,0,0,0,0,0,0,4.2705,2.04494,0,0,0,0,1.125551667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.9847695,234.95203,49.20088,54.393665,207.87056,121.73685,121.244885,70.76425,0.579135,105.695035,9.608695,0.754625,0.67719,63.451055,26.759895,44.41634,33.493875,7.912835,27.162715,3.123505,0.599885,9.8248,11.4099475,3.32781
K12877,28.25541667,0,6.2481,22.01333333,50.01990167,7.23805,21.64785,18.06368333,106.6732667,92.17385667,108.25634,183.7785167,235.1684,154.323228,153.4168,126.0360333,33.70891667,83.29278333,112.88815,58.1069,38.91306667,105.2461,63.19091667,26.4121,70.09995,0,0,0,0,0,0,0,0,20.81316667,25.31978333,42.09781667,107.23975,98.7622,101.90445,126.5989,5.46145,0,0,3.404385,4.176895,0,1.90518,1.43884,0,0,0,0,0,1.35016,0,3.85077,0.87481,0,1.35177,0,0,0,0,0
K01897,44.49826533,5.15695,0.696578333,11.59051333,33.317551,10.137836,27.14251717,56.328559,101.642701,141.7028702,234.5460936,180.454612,236.6457285,177.7270564,141.703742,224.736362,104.0500835,54.20889167,89.42225617,66.7723575,47.21442867,75.377668,17.93145683,41.097192,52.66555717,0,0,0,1.9764,0,0,13.2258,13.6152455,15.21283,72.53572633,94.45858467,162.323359,88.485385,71.72038,193.3339073,10.312068,10.518594,2.6388625,4.916967,7.729279,4.3507315,4.4672465,27.3510555,0.867876,12.297764,3.5402585,2.0898615,5.72319,3.030173,0.988518,7.790751,0.6073235,1.2577845,1.8878165,3.37999,0,1.61796,0.232674,1.7348065
K03062,16.36877667,0,0,126.5754667,12.39006667,8.31185,38.10293833,33.98625667,100.6925433,66.11562,177.467792,133.0954717,237.825385,181.55052,145.421919,161.2924867,60.77722,43.90392667,70.88051,58.1949,58.07493667,67.056045,24.64031333,55.37859,58.91268667,0,0,2.91815,0.770055,0,0,6.96765,3.48288,14.97853333,158.52045,37.51518667,128.842145,84.0686575,70.765725,123.6657467,7.454268,8.884677,4.0390055,5.4273605,4.848397,5.9094385,4.0248345,12.7208525,4.2538785,7.437691,5.768115,12.36214,63.9501,13.070605,4.602638,12.5326165,2.0483515,3.1303335,2.698476,13.90705,14.339943,155.66235,32.93106,11.0611855
K07953,98.93391667,33.7741,5.137266667,19.5387,43.89931667,18.586395,131.89345,46.0838,198.96045,217.31295,223.27842,192.3236333,224.1487,230.25258,179.4725,216.5933,237.9531667,123.88175,68.96981667,72.60035,55.08418333,87.21255,39.54985,114.0411,45.78395,0,0,0,0,0,0,26.20863333,24.94366667,29.78613333,64.69903333,67.51448333,217.0695,80.869375,47.9528,157.6868,3.59886,7.09654,2.26638,0,6.165805,0,1.326445,6.981195,0,0,1.988165,0,0,0,0,0,0,1.29469,0,2.48964,0,0,0,0
K00600,7.19977,0.578058333,1.071103333,0,8.468615,7.6077645,3.80382,11.176575,21.8487,59.635775,46.45117,64.81748667,67.592235,52.602604,67.90058,60.35541833,46.261515,12.42708,9.373533333,4.853155,16.52470167,32.44987,5.358941667,36.78507,20.71828333,1.506758333,0,0,0,0,0,7.283966667,238.0306167,0,14.05218333,28.908685,115.32627,45.1441825,23.812465,57.237875,1.3162185,2.1115065,0,0.3602885,8.861755,2.1121645,0.6121815,4.510187,0,1.6732085,0.294856,10.2167,0,0.368311,0.488545,1.68654,0.4002565,0,0.303143,0,0,0,0,0.4823135
K01012,81.81307,44.97846,1.112728333,14.80678333,95.12091167,40.9747,61.51774,188.50108,62.620805,238.3736667,81.32892,50.41953667,50.481245,26.25824,17.14426,71.43949667,105.08875,12.53990833,0,6.0862,9.112016667,29.33975,1.55759,8.58385,20.48118333,0,0,0,0.940718333,0,0,47.0979,20.64875,0.670566667,44.48688333,67.16890833,79.78125,81.882675,24.15561,106.9578333,9.1804595,7.4016,1.39687,0.3484755,0.803156,1.392622,0,14.8750285,0,2.0034855,0.4111535,0.6111,0,0.805036,2.162095,1.699098,0,0,0,0,0,6.81155,0,0.591185
K13421,0,0,0,199.4378333,0,0,0,0,0,0,223.5842,53.619,0,72.2644,227.15,238.5816667,0,0,104.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.3498333,0,0,0,0,0,0,0,0,0,0,6.3138,6.42825,0,0,0,0,0,0,0,0,0,0,3.889755,0,0,0,0,0
K00108,1.994376667,0,0.743016667,2.182566667,3.2914185,3.723685,5.1645335,3.652018,12.3757,13.39299333,51.4065364,34.163475,72.893045,28.989932,35.433078,49.57887183,16.450344,12.19294167,12.03042333,13.8672155,24.9387385,44.558621,15.53373533,24.24381,22.00110117,1.196458333,0,0,2.108166667,0,0,0,14.341637,0,3.766238667,5.009503667,8.369885,9.7363725,7.85691,36.84881,40.16045,14.4019755,19.49,5.385,7.345715,12.667864,12.77235,19.0027035,26.7376,11.794505,10.06288,3.27719,6.461,238.93357,142.274,63.1624,10.747195,152.7865,48.41755,4.68673,5.1856,5.3194,5.384345,60.18235
K08515,5.694083333,72.61416667,0,62.95466667,7.838333333,20.69975,17.65271667,134.9019833,237.6144667,120.0345175,72.47136,95.26708333,140.039353,210.9650888,76.0668,134.6019182,97.99028333,112.27455,129.681,58.43555,130.5933667,109.2649,33.92306667,22.0203,53.14745,0,0,0,0,0,0,78.2025,43.59218333,11.37881667,74.89176667,74.50425,227.2961,50.449975,42.30295,239.72555,4.290785,0.859795,5.4846,0,0,0,0,0.86491,0,0,2.509435,0,0,0,0,0,0,0,0,0,1.00349,0,0,0
K02865,40.97634333,4.10495,0,1.570596667,22.00182333,30.082805,52.6867,46.90236,107.1250167,153.1920717,147.66576,186.1751833,203.11075,192.851728,239.8081,233.8504667,112.8823333,118.92455,90.24701667,31.83705,51.70323333,59.35965,37.99815,55.4088,10.74043333,0,0,0,0,0,0,0,20.06138333,0,44.58591667,89.16958333,99.8471,70.647875,94.65575,157.0308933,13.48305,3.66424,1.90613,19.918445,7.8321,0.911335,5.3553935,11.81131,0,2.63166,14.82139,0,3.973285,7.6853715,1.19092,2.93436,0.61274,1.10038,1.59962,2.054415,0.985565,0,0.75695,0.858015
K00235,72.98536,5.700133333,0,7.527850167,21.28722833,7.8101,67.70050683,58.32369033,103.0005668,127.456085,176.08368,160.984084,240.0553,214.35398,190.3692,195.2298283,103.0042167,79.18636667,73.84776667,87.6902,38.4236,81.19925,26.25518333,48.82645,77.03675,0,0,0,6.0975,0,0,16.48730033,33.56315,6.87105,25.75965,29.64578333,80.7351,93.801275,71.991886,124.6622167,6.994025,3.104575,0.676995,1.237465,3.14297,3.41139,2.809332,20.00281,1.082115,9.13221,1.209065,0,0,2.64577,0.4567795,1.81665,1.118695,0,3.522405,12.27687,0,10.1176,4.205885,0.65238
K02957,54.189,50.40748467,0,59.30258483,60.9999,30.72245,119.3298667,104.4107167,41.75208333,211.6339,147.083,200.1912667,240.1104,130.73286,222.01717,169.9814833,167.1459667,32.85255,55.64275,0,0,75.7367,21.2257,145.2665,25.24163333,0,0,0,0,40.0153,0,0,31.67038333,4.288833333,0,45.89811667,145.3607,106.49045,47.05755,117.68075,24.183905,3.47817,0,10.26305,10.86747,3.863085,3.58946,13.89414,0,1.85353,0,11.4099395,0,1.63212,0,6.6681,1.061525,2.10501,0,0,2.01655,12.0068,0,3.53297
K17777,40.11988333,0,0,0,37.86136667,0,0,20.82276667,0,0,72.12522,70.99305,67.6485,57.83756,189.519,89.849,138.9388333,0,0,0,0,78.5495,0,0,0,0,0,0,0,0,0,0,0,0,65.72633333,47.0825,0,86.494,83.85845,240.3433333,0,0,0,0,6.907625,0,0,13.855995,0,2.70288,0,0,0,2.98909,0,4.51046,0,2.427055,2.329445,0,0,0,0,0
K03949,6.281733333,0,0,0,15.0862,0,52.55523333,26.45545,69.454,32.70275,41.5838,44.78181667,240.6155,59.5009,78.9358,90.90543333,18.24916667,22.3155,87.3557,49.16995,25.76666667,49.96825,0,0,21.34016667,0,0,0,0,0,0,0,0,0,0,105.30845,52.754,16.773675,68.94355,99.78621667,0,0,0,0,0,0,0,0,0,2.113785,1.663245,0,0,0,0,0,0,0,0,0,0,0,0,0
K02732,38.42759,10.71551667,0,12.21743333,18.26167667,10.317755,58.7299,30.73191667,112.7864,132.45225,123.5488,156.5339617,240.7746,214.44794,156.4396,174.4091167,82.87765,73.45928333,39.07155,24.2658,60.00905,104.64795,16.0209,22.63895,34.08861667,4.311916667,0,0,0,0,0,20.66266667,14.49188333,0,30.96908333,71.29546667,189.3018,156.84625,56.26925,132.8071833,4.404545,5.308845,3.39533,3.56165,2.503485,1.66124,0.980336,18.91102,0,8.48108,2.19908,1.106435,0,3.429536,0,4.56166,0,0,0,0,0,0,0,0.76679
K02727,17.41740167,8.361233333,0,24.22691667,32.45601667,24.43005,25.98326667,5.71106,81.80458333,132.5543167,132.9427,110.015355,241.38815,148.576288,145.13129,137.9387167,67.9634,72.33198333,18.1009,79.97285,57.14226667,65.69935,4.208683333,47.37855,44.36308333,0,3.98165,0,0,0,0,14.61806667,13.14675,0,29.18595,40.20078333,150.82885,98.371475,46.49329,115.2012833,11.105395,0.71243,2.403445,9.562,4.77054,0,1.83769,11.899275,0,2.10538,2.75233,7.92121,3.90201,5.792505,1.006435,0.735295,0.438116,1.627835,0,1.7487,0,5.13005,0,0.99869
K00417,82.12358333,19.4455,25.67766667,25.61366667,20.97355,11.6515,44.2096,10.8946,79.256,91.31031667,222.9218,88.27823333,242.8862,108.31698,93.6758,176.8881833,37.34923333,23.94833333,24.27366667,0,11.33325,181.2917,0,42.517,23.74616667,8.097983333,0,0,0,0,0,38.8055,0,0,69.63233333,116.0937,172.62935,0,45.21805,219.4458,0,3.794215,2.107505,2.27918,0,4.284145,1.24533,34.10395,0,35.35635,1.921905,0,0,0,2.545585,3.73752,0,0,0,0,0,0,0,1.90412
K03441,5.725705,0,4.3553,0,5.268565,10.416705,31.57248667,47.27263833,102.9088983,143.367125,207.035208,212.2866583,181.90795,168.597364,217.4765,216.8972833,96.20118333,52.25738333,33.06681667,40.10135,23.63434,49.04365,12.95895,10.305785,16.08571667,0,0,0,0,0,0,16.88875,5.327516667,0.693145,48.80271667,36.40713333,82.581915,56.25266,122.49745,243.4459733,3.98575,0.9432955,2.165825,0.805132,5.4068505,0.95688,0.79058,9.458845,0,8.217435,0.915825,0,0,2.91654,0,1.7539285,0.264875,0,0.802225,0,0,0,0,0.608805
K09022,18.13088333,0,0,0,18.12106667,16.4728,97.89028333,71.24851667,115.3977667,130.7349333,195.45518,161.1172833,148.4942,243.66578,211.71077,238.1481333,59.83546667,44.11736667,57.68675,78.6635,33.76316667,98.2135,12.04551667,0,63.10996667,12.04726667,0,0,0,0,0,0,20.3645,28.61816667,83.24816667,89.63323333,187.61995,162.327025,93.565,207.59665,12.54109,1.554165,0,0,0,0,0,4.2901,0,0,0,0,0,0,0,1.54741,0,0,0,3.77893,0,0,0,2.297925
K02985,57.19713833,3.17955,5.666866667,53.4737,46.899845,17.19537,59.56666667,51.15861333,92.4649,181.8395,155.605,151.25089,232.4666,237.371106,173.36537,193.95535,146.3796,92.6606,67.22116667,22.35415,64.63208333,84.25665,21.59963,47.24595,70.75951667,0,0,0,0,0,0,7.785816667,20.77686667,56.31094833,30.94211667,47.37093333,244.2031,92.6594,91.95305,197.7872333,7.276,11.611835,7.767835,11.01889,12.06511,3.853085,9.7144785,25.489695,4.75306,30.18709,6.590255,0,8.800235,10.98008,0,6.54332,0.411392,3.496785,4.88749,0,5.562175,4.96101,3.30187,0.965645
K03676,1.038295333,0,0,10.88876667,0.617755,1.392745,0,5.17198,16.31222,18.51292617,245.023094,38.27250017,59.45798,32.875483,11.621822,64.965905,0,22.70666667,4.467833333,7.3655,19.55285333,11.84725,0,0,0,0,0,0,0,0,0,11.0652,0,0,130.9333683,3.804011667,5.6946525,11.8770775,8.84347,80.72762083,0.992747,0.3664685,0,3.768755,6.6253325,21.37035,6.2207635,11.53797,0,4.94023,0.3578135,0.41852,0,3.14635,0,8.975715,0.1283665,2.9339475,0,2.879915,0,0,0,0
K02735,60.9449,1.824194833,4.3626,16.5924,27.08825,12.116645,36.00773333,7.307116667,67.63931667,105.667205,107.28146,208.2538167,245.0351,156.39686,139.9167,115.5119833,66.31166667,56.45121667,20.43483333,62.4315,16.1084,43.9219,7.865033333,0,15.92001667,0,0,0,0,18.8002,0,37.26416667,6.097683667,13.51778333,21.68961667,49.64565,87.3546,67.294175,44.53408,132.6298667,5.093875,1.83069,0,0,0.8807,0,1.17571,1.341885,0,0.94798,0.870555,0,0,0.87311,0,0,0,0,0.84148,0,0,0,0,0
K20285,28.41195317,1.66685,3.1782,25.28023,20.1022,9.768035,27.73749333,21.33611833,52.53816,88.48505333,246.1190584,166.97432,187.6177165,120.9818638,108.143056,131.47721,67.431295,39.14123333,28.09329667,81.118675,40.70844367,29.32457,9.2721775,14.036251,45.09352667,0,0,0,0,0,0,10.36061667,8.715301667,6.169933333,64.26967167,69.979639,29.454835,60.683405,114.965745,152.0602497,11.673705,9.3319575,17.936742,23.6040745,14.745378,17.2004225,8.8166865,28.7271705,0,49.887148,10.042839,4.1862,3.6094285,14.51604,2.784877,8.3080135,9.033953,3.561449,2.5190955,5.45684,4.534803,11.370395,5.373805,10.1733795
K09549,12.78311667,0,0,33.64766667,13.51485,13.26965,18.664,22.151,90.44671667,116.8799,68.4584,101.26945,246.7261,75.32544,135.7815,174.6378833,225.9783333,43.00223333,35.26695,54.627,40.10503333,192.94995,0,85.022,55.7195,0,0,0,0,0,0,33.70233333,0,0,143.9818333,30.59705,0,62.575,82.6351,128.2946333,0,0,4.50707,6.693845,12.2703,0,0,0,0,0,2.034145,0,0,0,0,0,0,0,0,0,0,13.85895,0,2.72362
K16944,63.87872333,8.962705,3.079483333,14.45099,34.56541,30.395565,65.24849333,42.915295,141.3903117,123.706015,198.03306,191.8077517,247.39301,139.68396,144.37279,225.171115,121.8213,45.73595,69.85025167,80.98865,35.04357667,44.1132,27.77446833,27.201915,41.5911,0.568698333,0,0,4.936398333,0,3.16722,23.2934,17.7860835,9.198448333,36.98043333,119.695,168.95785,72.8660725,61.39744,191.3314233,14.759729,10.7421715,1.9798325,12.0048425,9.802491,3.7937055,2.3194085,11.68803,0.2165705,8.158892,0,0.55433,0.50707,4.597375,1.916775,6.302222,1.250265,3.643047,1.854429,5.53739,3.078675,17.295945,0.511725,3.2122505
K03145,43.51316667,12.13746667,7.8187,8.36565,12.8568,17.875685,109.31615,64.38868833,89.45502333,204.07383,248.542902,206.7693433,194.7687,95.532628,189.36158,183.9223733,169.0088,126.4101667,90.9816,127.4268,67.60413667,124.065,42.82058333,52.4802,40.09938333,7.164933333,0,0,0,0,0,26.9665,12.60876667,0,72.80806667,91.96,93.20605,44.510335,106.040415,162.7518967,9.275855,7.50203,5.200575,6.5457935,1.531103,0.541535,5.522527,23.32098,2.30816,9.730485,3.3765535,0.655195,0,1.221705,0,0,0,2.377955,0,0,0,0,0,0
K08282,23.248745,5.767133333,1.68615,13.38664667,20.851335,16.053965,54.87253833,58.9821485,129.83866,117.6251983,182.195868,205.2433733,248.831705,180.015172,174.69922,212.3933833,132.1419167,77.02224167,103.5894017,58.425,41.972555,70.72195,26.42691833,47.983375,69.04265,4.271833333,0,4.35505,0,0,0,8.523766667,4.5431,7.525733333,62.06989,61.144065,160.960285,82.756375,80.780725,147.4615433,7.3930825,8.0628645,10.07847,4.3800185,6.0315825,5.59243,5.260739,21.7989905,0.456396,16.46987,3.0090185,0.57414,0,2.5325545,1.412618,5.958019,1.4818335,0.911187,2.661158,0.946015,1.137105,0,1.553379,2.30353
K08846,0.5767155,1.22782,0,14.08963333,31.89615,7.618905,52.89852833,28.82282,84.44516667,171.1436783,249.894944,201.8909083,98.24878,75.167086,118.42206,159.049105,222.84045,42.02479,22.2626535,26.1222,33.57437167,13.21289,1.522866667,0,8.614266667,0,0,0,0,54.8775,0,7.31565,1.922266667,10.09506667,49.75558667,63.77256833,34.3955285,54.97582,30.42429,102.981195,2.203335,9.7602135,0.3811565,1.696125,6.629914,2.3539965,0.7083435,13.17915,0,1.994524,1.7445335,0,0,0.803225,0.72939,1.727501,1.084941,0,0.3160385,0,0,0,0,0.480047
K13420,0.5767155,1.22782,0,14.08963333,31.89615,7.618905,52.89852833,28.82282,84.44516667,171.1436783,249.894944,201.8909083,98.24878,75.167086,118.42206,159.049105,222.84045,42.02479,22.2626535,26.1222,33.57437167,13.21289,1.522866667,0,8.614266667,0,0,0,0,54.8775,0,7.31565,1.922266667,10.09506667,49.75558667,63.77256833,34.3955285,54.97582,30.42429,102.981195,2.203335,9.7602135,0.3811565,1.696125,6.629914,2.3539965,0.7083435,13.17915,0,1.994524,1.7445335,0,0,0.803225,0.72939,1.727501,1.084941,0,0.3160385,0,0,0,0,0.480047
K02932,46.45137667,3.390316667,2.54485,0.978883333,64.50248167,2.221915,51.82792833,44.81272167,95.88793333,144.6074167,164.03976,190.37835,250.81115,227.54524,212.421,245.8209333,122.4996833,70.78241667,71.17656167,97.56425,66.3169,50.0092,24.82271667,20.3081,59.94861667,0,0,0,1.86605,11.0178,6.62688,20.41735,20.54588833,6.327766667,58.64318333,101.2023333,196.43465,135.67855,79.78954,150.9162167,8.800035,1.14219,1.92632,2.66519,8.55714,1.822065,1.844247,16.88947,0,8.396555,2.743215,0.836205,0,1.649685,1.62694,2.18384,0.78606,0.758755,0,4.20565,0,9.2511,0,0.80569
K17553,23.34085917,0,0,0,17.43821667,8.05235,33.94103333,50.20728333,73.74413333,113.6908833,117.63198,179.4214167,251.13745,94.37048,87.01284,82.84635,183.5644167,73.88635,72.49728333,0,55.46431667,45.608,0,25.26375,11.7526,0,0,0,0,0,13.03608,17.584,10.7814,0,49.01576667,33.78855,0,53.5055,98.811845,124.6099667,2.5691415,6.65984,1.54752,0,2.415005,0,0,11.342212,0,4.0819955,0,0,0,0,0.94842,1.39179,0,0,0,0,0,0,0,2.789115
K15306,28.49765833,0,0,10.17407167,14.73481167,11.07512,6.056333333,29.08346667,109.6746167,122.73894,129.30966,116.9454017,251.67215,153.32942,156.56964,169.593015,70.88483333,54.11761667,80.51291667,71.8746,51.00526667,84.88845,53.18281667,46.4039,33.20371667,0,0,0,0,12.4675,10.67566,10.39885,43.01531667,0,72.42675,74.71541667,172.7865,100.08375,89.55284,145.2944333,7.384755,1.199377,0.958755,4.40487,4.492055,6.29694,3.029509,5.732935,0,1.53181,3.713735,0,0,1.53504,0.764365,2.964115,0.269765,0,1.351615,0,0,3.190285,1.53424,1.929615
K02891,96.64288333,0,0,17.42,45.30771667,23.1505,62.11361667,4.6529,111.4709167,113.4911,170.61014,161.69785,218.85165,123.64984,171.61456,221.2254833,93.17096667,0,42.70641667,118.82315,20.05006667,97.17575,0,36.31665,72.86915,0,0,0,0,0,0,0,48.4623,0,50.34016667,101.1509333,164.9787,252.05325,88.9065,192.4342,8.080265,0,1.93558,0,5.38262,0,1.13496,27.788255,0,3.707055,8.71736,0,0,2.06509,0,6.8905,0,1.675055,1.56912,0,0,0,0,4.095685
K12366,0,194.3683333,0,1.979866667,11.44796667,0.99731,8.775598333,0,128.65584,12.288775,9.209268,13.32822667,13.459205,30.761688,252.11589,21.750665,1.818483333,7.867243333,13.97202,27.173065,7.834755,8.105635,1.871293333,29.502895,7.227801667,0,0,0,0,0,0,0,0,0,12.07378167,8.672595833,29.197125,13.0959625,9.774515,26.929405,0.255436,0.6084295,0,0.9464645,0,0,0.9162715,0.59112,0,0,0,0,0,0,0,0.4369,0.128179,0,0,0,0,0,0,0
K01192,63.38584167,10.0344,1.488716667,22.10308333,40.43688667,29.94429,95.21158167,86.00602333,179.1773333,238.4460783,255.86638,216.89082,238.51994,147.308184,160.78445,199.4867717,167.9371333,144.21492,59.9207,63.21165,34.241015,53.66755,16.53255,23.63616,62.1505,0,2.503616667,0,0,0,0,80.82658333,30.27951667,22.78288333,121.4002667,112.2542167,116.47956,67.97458,71.54601,236.1216183,7.2442035,13.23338,1.02656,0.7597015,4.041339,4.58726,2.6545685,33.893563,0,13.039825,2.62382,2.041215,0,1.3436755,3.333912,4.7384915,0.576115,0.613065,0,2.24132,0,0,0,0.4637335
K16948,19.46210333,0.736928333,0,17.20456667,16.89144167,15.01029,49.673,34.54061333,99.7047,132.1074333,176.250708,159.366025,256.5174,172.963758,154.9238,207.5944833,101.1155667,44.29995,22.21685,37.77165,20.22056833,97.213,14.76737833,34.6331,25.24076667,0,0,0,0,0,0,10.53658333,7.3899,4.93585,56.91006667,98.91916667,133.60784,86.9374,68.38036,207.9817867,5.82311,8.686995,2.845238,4.86033,8.8163705,4.0375015,1.074095,25.5912,0,15.798127,1.616099,0,0.56781,3.961125,0,5.676241,1.89342,0.9812155,0.4129205,2.045045,0.985515,9.280565,4.45952,3.68716
K10573,32.9085,0,0,14.83,17.63626667,18.09235,21.47845,26.9369,204.1413,150.9931833,196.23284,193.0781,159.397,193.99588,256.7323,224.4593333,176.4445667,59.21168333,127.4480167,0,64.56116667,160.844,52.1767,23.52895,45.4865,0,0,0,0,0,16.0623,25.26233333,34.3759,0,30.57151667,33.20225,111.8865,106.81525,120.1321,166.8646167,3.568225,4.209385,14.08535,7.774985,4.52728,7.85615,8.80441,21.00845,5.6871,23.76395,1.37714,4.602215,0,4.310115,0,1.57971,2.083315,0,4.087675,0,0,0,0,1.59385
K10574,32.9085,0,0,14.83,17.63626667,18.09235,21.47845,26.9369,204.1413,150.9931833,196.23284,193.0781,159.397,193.99588,256.7323,224.4593333,176.4445667,59.21168333,127.4480167,0,64.56116667,160.844,52.1767,23.52895,45.4865,0,0,0,0,0,16.0623,25.26233333,34.3759,0,30.57151667,33.20225,111.8865,106.81525,120.1321,166.8646167,3.568225,4.209385,14.08535,7.774985,4.52728,7.85615,8.80441,21.00845,5.6871,23.76395,1.37714,4.602215,0,4.310115,0,1.57971,2.083315,0,4.087675,0,0,0,0,1.59385
K10579,21.78195667,5.790133333,5.786183333,32.9794,24.3396,15.08565,31.89188333,60.15515,105.2381,121.0899667,146.37404,162.7362833,258.4144,209.6058,202.1428,148.9508833,91.30278333,74.41881667,78.99311667,40.369,38.46465,94.8137,11.8836,36.6989,50.55091667,0,0,0,0,0,0,13.05406667,30.28305,14.4597,74.91051667,45.05633333,74.5035,78.281975,93.04025,168.7923,1.14131,4.43351,1.23973,1.31032,5.693295,5.004755,2.865835,25.19325,0,3.47505,0,3.219,5.9475,0,1.53333,2.069775,0.678745,0,1.01286,0,0,0,0,0
K12394,0,1.46416,2.283603333,17.21551667,16.91120333,6.798175,25.18605,22.82217667,78.84108333,204.5847733,193.06192,220.2447333,100.357,107.547396,178.4801,155.47415,140.4860333,259.1392,55.45926667,142.2282,34.17878667,46.6381,11.62116667,0,23.05393333,0,0,0,0,0,0,19.77443333,19.57675,6.482483333,34.17003333,39.91435,0,22.636975,36.231035,94.0413,1.56969,3.83325,3.204905,2.488955,5.764255,1.718985,2.387705,7.47236,0,6.64645,0,0,0,0.733945,0.5398,5.633525,0,0,2.18715,1.85448,0,0,0,0
K16945,49.30448167,7.686076667,2.93505,10.42030167,21.44876333,12.72143,60.96344167,52.09048833,99.95921667,107.4114083,182.94188,135.6563333,259.3955,157.516476,124.1063,137.64962,108.4787167,45.7819,22.93571667,34.5939,39.57952333,31.3874,14.69893333,40.37921,24.2398,1.177366667,0,0,4.346083333,0,0,16.11741667,9.498116667,19.81635,58.41443333,62.38691667,164.83045,103.57875,42.62977,129.0687,3.159735,5.41005,3.02742,2.708045,2.6281515,1.4825695,2.3148625,9.101125,0,11.9382,0.862485,0,0.605915,1.5096665,0.3232795,2.8252875,0.5909565,0,0.4401325,3.273475,0,0,0,0
K16946,49.30448167,7.686076667,2.93505,10.42030167,21.44876333,12.72143,60.96344167,52.09048833,99.95921667,107.4114083,182.94188,135.6563333,259.3955,157.516476,124.1063,137.64962,108.4787167,45.7819,22.93571667,34.5939,39.57952333,31.3874,14.69893333,40.37921,24.2398,1.177366667,0,0,4.346083333,0,0,16.11741667,9.498116667,19.81635,58.41443333,62.38691667,164.83045,103.57875,42.62977,129.0687,3.159735,5.41005,3.02742,2.708045,2.6281515,1.4825695,2.3148625,9.101125,0,11.9382,0.862485,0,0.605915,1.5096665,0.3232795,2.8252875,0.5909565,0,0.4401325,3.273475,0,0,0,0
