Category,Description
jgi|Rhicl1|5260|transcript:GBB85044,AMF
jgi|Rhicl1|18778|transcript:GBC06893,AMF
jgi|RhiirA1_1|530940|estExt_Genemark1.C_1100006,AMF
jgi|Rhidi1|752330|gm1.3404_g,AMF
jgi|Rhidi1|749172|gm1.246_g,AMF
jgi|Rhidi1|764608|gm1.15682_g,AMF
jgi|Gloin1|344057|fgenesh1_kg.13578_#_6_#_ACTTGA_L001_R1_(paired)_contig_2424,AMF
jgi|Gloin1|201241|CE101117_1547,AMF
jgi|Rhicl1|26454|transcript:GBB90441,AMF
jgi|RhiirA4|18491|CE18490_5477,AMF
jgi|Gloin1|348040|fgenesh1_kg.21263_#_1_#_ACTTGA_L001_R1_(paired)_contig_719,AMF
jgi|Gloin1|347054|fgenesh1_kg.19019_#_1_#_ACTTGA_L001_R1_(paired)_contig_4033,AMF
jgi|Rhicl1|7987|transcript:GBB97978,AMF
jgi|Rhicl1|17416|transcript:GBC05636,AMF
jgi|Rhicl1|12542|transcript:GBC01261,AMF
jgi|Rhicl1|26976|transcript:GBB90917,AMF
jgi|Rhice1_1|752974|fgenesh1_kg.32_#_18_#_TRINITY_DN17529_c0_g3_i1,AMF
jgi|RhiirA1_1|365183|estExt_Genewise1.C_4640009,AMF
jgi|Rhidi1|821711|estExt_Genemark1.C_8310010,AMF
jgi|Rhidi1|701123|fgenesh1_kg.194_#_8_#_TRINITY_GG_5331_c3_g2_i1,AMF
jgi|Rhiir2_1|1540100|fgenesh1_kg.34_#_658_#_ACTTGA_L001_R1_(paired)_contig_2897,AMF
jgi|Gloin1|335380|fgenesh1_kg.1868_#_4_#_ACTTGA_L001_R1_(paired)_contig_4504,AMF
jgi|Rhicl1|19970|transcript:GBC07997,AMF
jgi|Gloin1|266227|CE166103_1071,AMF
jgi|Rhidi1|774033|gm1.25107_g,AMF
jgi|Rhidi1|707672|fgenesh1_kg.285_#_44_#_TRINITY_GG_6719_c5_g1_i1,AMF
jgi|Rhiir2_1|1750964|estExt_Genewise1Plus.C_930035,AMF
jgi|Rhicl1|26997|transcript:GBB90938,AMF
jgi|Rhicl1|690|transcript:GBB92103,AMF
jgi|Gloin1|15620|gm1.15508_g,AMF
jgi|Gloin1|176245|CE76121_2343,AMF
jgi|Rhidi1|761796|gm1.12870_g,AMF
jgi|Gloin1|145670|CE45546_1616,AMF
jgi|RhiirB3|500102|MIX23622_153_45,AMF
jgi|Rhicl1|3128|transcript:GBB94131,AMF
jgi|Rhidi1|758170|gm1.9244_g,AMF
jgi|RhiirA5|452252|MIX3897_5807_80,AMF
jgi|Rhice1_1|699163|e_gw1.519.18.1,AMF
jgi|Gloin1|348898|fgenesh1_kg.23109_#_1_#_step3_c1959,AMF
jgi|RhiirA1_1|429012|fgenesh1_kg.2019_#_1_#_TR15197|c0_g1_i1,AMF
jgi|Rhidi1|769194|gm1.20268_g,AMF
jgi|Rhicl1|10322|transcript:GBB99701,AMF
jgi|Rhice1_1|692360|e_gw1.138.10.1,AMF
jgi|Rhidi1|749731|gm1.805_g,AMF
jgi|Rhicl1|16712|transcript:GBB87107,AMF
jgi|Rhicl1|16358|transcript:GBC04651,AMF
jgi|Rhicl1|24544|transcript:GBB83860,AMF
jgi|Rhice1_1|698110|e_gw1.435.14.1,AMF
jgi|Rhidi1|667614|fgenesh1_pg.164_#_30,AMF
jgi|RhiirB3|356979|estExt_Genewise1.C_8840010,AMF
jgi|Rhidi1|769871|gm1.20945_g,AMF
jgi|Gloin1|20313|gm1.20201_g,AMF
jgi|Rhicl1|11073|transcript:GBC00177,AMF
jgi|Rhidi1|768948|gm1.20022_g,AMF
jgi|Gloin1|76486|e_gw1.15061.3.1,AMF
jgi|Rhiir2_1|1517966|fgenesh1_kg.18_#_879_#_TRINITY_DN9984_c4_g2_i1,AMF
jgi|Rhiir2_1|1714530|fgenesh1_kg.395_#_232_#_TRINITY_DN27520_c0_g1_i1,AMF
jgi|Rhidi1|752931|gm1.4005_g,AMF
jgi|Rhidi1|725057|fgenesh1_kg.764_#_7_#_TRINITY_GG_2639_c7_g1_i3,AMF
jgi|Gloin1|246587|CE146463_786,AMF
jgi|Rhiir2_1|1714495|fgenesh1_kg.395_#_197_#_TRINITY_DN10872_c0_g2_i2,AMF
jgi|Rhicl1|27589|transcript:GBB84230,AMF
jgi|Rhicl1|3530|transcript:GBB94451,AMF
jgi|Rhidi1|744635|estExt_fgenesh1_pg.C_3200001,AMF
jgi|Rhidi1|648536|estExt_Genewise1Plus.C_100005,AMF
jgi|Rhicl1|24463|transcript:GBB83851,AMF
jgi|RhiirA1_1|421176|fgenesh1_kg.595_#_11_#_TR12415|c0_g1_i1,AMF
jgi|Gloin1|335139|fgenesh1_kg.1601_#_2_#_ACTTGA_L001_R1_(paired)_contig_2933,AMF
jgi|Rhidi1|816037|estExt_Genemark1.C_2300019,AMF
jgi|RhiirA4|550439|estExt_Genemark1.C_34960001,AMF
jgi|Rhicl1|11177|transcript:GBC00261,AMF
jgi|Gloin1|334646|fgenesh1_kg.884_#_2_#_ACTTGA_L001_R1_(paired)_contig_5290,AMF
jgi|Rhidi1|27441|CE27331_12831,AMF
jgi|Rhidi1|736967|estExt_fgenesh1_pm.C_4620001,AMF
jgi|Rhidi1|666015|fgenesh1_pg.112_#_39,AMF
jgi|RhiirA1_1|363810|estExt_Genewise1.C_3520007,AMF
jgi|Gloin1|341856|fgenesh1_kg.10024_#_3_#_ACTTGA_L001_R1_(paired)_contig_4078,AMF
jgi|Rhicl1|17025|transcript:GBC05271,AMF
jgi|Rhice1_1|797478|fgenesh1_pm.247_#_9,AMF
jgi|Rhicl1|25094|transcript:GBB89270,AMF
jgi|Rhice1_1|759149|fgenesh1_kg.72_#_20_#_TRINITY_DN8076_c0_g1_i1,AMF
jgi|Gloin1|86839|fgenesh1_pg.4785_#_5,AMF
jgi|Rhiir2_1|1839846|estExt_fgenesh1_pg.C_790019,AMF
jgi|Gloin1|251958|CE151834_3251,AMF
jgi|RhiirC2|773324|gm1.5806_g,AMF
jgi|RhiirA4|438734|estExt_fgenesh1_pg.C_20016,AMF
jgi|Gloin1|316675|CE216551_3568,AMF
jgi|Rhidi1|750514|gm1.1588_g,AMF
jgi|Gloin1|344266|fgenesh1_kg.13890_#_1_#_ACTTGA_L001_R1_(paired)_contig_5403,AMF
jgi|Rhicl1|12397|transcript:GBC01135,AMF
jgi|Gloin1|321211|MIX2880_1111_36,AMF
jgi|Rhicl1|19039|transcript:GBC07140,AMF
jgi|Rhidi1|394883|CE394773_301,AMF
jgi|Rhiir2_1|1711049|fgenesh1_kg.375_#_93_#_MblContig1232,AMF
jgi|RhiirA1_1|418766|fgenesh1_kg.425_#_17_#_TR2894|c0_g1_i1,AMF
jgi|Rhiir2_1|1506334|fgenesh1_kg.10_#_818_#_TRINITY_DN2440_c0_g1_i2,AMF
jgi|Gloin1|345470|fgenesh1_kg.16027_#_2_#_step3_c1312,AMF
jgi|Rhicl1|21097|transcript:GBC09058,AMF
jgi|Rhicl1|9654|transcript:GBB99180,AMF
jgi|Rhidi1|256420|CE256310_5001,AMF
jgi|Gloin1|344414|fgenesh1_kg.14217_#_1_#_ACTTGA_L001_R1_(paired)_contig_1451,AMF
jgi|Rhidi1|633200|e_gw1.850.8.1,AMF
jgi|Gloin1|336974|fgenesh1_kg.3853_#_2_#_ACTTGA_L001_R1_(paired)_contig_445,AMF
jgi|Gloin1|347320|fgenesh1_kg.19613_#_1_#_ACTTGA_L001_R1_(paired)_contig_5857,AMF
jgi|Rhiir2_1|1480233|fgenesh1_pg.137_#_27,AMF
jgi|Gloin1|266089|CE165965_624,AMF
jgi|Rhiir2_1|255818|CE255685_50381,AMF
jgi|RhiirA1_1|436745|estExt_fgenesh1_pg.C_380029,AMF
jgi|Gloin1|337540|fgenesh1_kg.4379_#_6_#_ACTTGA_L001_R1_(paired)_contig_3709,AMF
jgi|Rhiir2_1|1560762|fgenesh1_kg.55_#_497_#_ACTTGA_L001_R1_(paired)_contig_9238,AMF
jgi|Gloin1|311507|CE211383_777,AMF
jgi|RhiirC2|844684|estExt_Genemark1.C_1450019,AMF
jgi|Gloin1|13758|gm1.13646_g,AMF
jgi|Gloin1|348945|fgenesh1_kg.23197_#_2_#_ACTTGA_L001_R1_(paired)_contig_6063,AMF
jgi|Rhidi1|685053|fgenesh1_kg.32_#_203_#_TRINITY_GG_4043_c40_g2_i1,AMF
jgi|Rhidi1|771806|gm1.22880_g,AMF
jgi|RhiirC2|729203|fgenesh1_kg.74_#_64_#_remain_c2671,AMF
jgi|Gloin1|346170|fgenesh1_kg.17291_#_7_#_ACTTGA_L001_R1_(paired)_contig_2711,AMF
jgi|Rhidi1|686658|fgenesh1_kg.46_#_115_#_TRINITY_GG_325_c72_g1_i1,AMF
jgi|Rhicl1|12937|transcript:GBB86793,AMF
jgi|Gloin1|347022|fgenesh1_kg.18933_#_7_#_step3_c3558,AMF
jgi|Rhice1_1|781821|fgenesh1_kg.417_#_42_#_TRINITY_DN18677_c3_g1_i1,AMF
jgi|Rhidi1|708545|fgenesh1_kg.300_#_6_#_TRINITY_GG_5498_c13_g2_i1,AMF
jgi|Gloin1|278517|CE178393_2099,AMF
jgi|Rhicl1|5358|transcript:GBB95961,AMF
jgi|Gloin1|334877|fgenesh1_kg.1195_#_4_#_ACTTGA_L001_R1_(paired)_contig_3021,AMF
jgi|Rhicl1|17385|transcript:GBC05605,AMF
jgi|Rhiir2_1|1555333|fgenesh1_kg.49_#_228_#_TRINITY_DN10253_c0_g3_i3,AMF
jgi|Gloin1|348952|fgenesh1_kg.23207_#_2_#_ACTTGA_L001_R1_(paired)_contig_1157,AMF
jgi|Rhicl1|1824|transcript:GBB93042,AMF
jgi|Gloin1|336924|fgenesh1_kg.3784_#_4_#_ACTTGA_L001_R1_(paired)_contig_5113,AMF
jgi|Rhidi1|761424|gm1.12498_g,AMF
jgi|RhiirB3|464188|estExt_fgenesh1_pm.C_8850001,AMF
jgi|Rhicl1|1479|transcript:GBB92754,AMF
jgi|Rhiir2_1|1541987|fgenesh1_kg.35_#_961_#_ACTTGA_L001_R1_(paired)_contig_10624,AMF
jgi|Rhidi1|727244|fgenesh1_kg.892_#_21_#_TRINITY_GG_2097_c6_g1_i5,AMF
jgi|Rhidi1|755183|gm1.6257_g,AMF
jgi|Gloin1|333861|fgenesh1_kg.26_#_1_#_ACTTGA_L001_R1_(paired)_contig_566,AMF
jgi|Gloin1|346725|fgenesh1_kg.18320_#_1_#_ACTTGA_L001_R1_(paired)_contig_73,AMF
jgi|Gloin1|344855|fgenesh1_kg.14987_#_5_#_ACTTGA_L001_R1_(paired)_contig_2511,AMF
jgi|RhiirB3|428566|gm1.4537_g,AMF
jgi|Rhicl1|20515|transcript:GBC08513,AMF
jgi|Rhicl1|18350|transcript:GBC06493,AMF
jgi|Rhice1_1|749698|fgenesh1_kg.14_#_11_#_TRINITY_DN10147_c0_g2_i1,AMF
jgi|Rhidi1|726831|fgenesh1_kg.862_#_17_#_TRINITY_GG_2966_c1_g2_i1,AMF
jgi|Gloin1|340239|fgenesh1_kg.7831_#_6_#_ACTTGA_L001_R1_(paired)_contig_242,AMF
jgi|Gloin1|310580|CE210456_1550,AMF
jgi|Rhicl1|26527|transcript:GBB90506,AMF
jgi|Rhicl1|23697|transcript:GBB83763,AMF
jgi|Rhicl1|25504|transcript:GBB89616,AMF
jgi|Rhiir2_1|1648732|fgenesh1_kg.172_#_540_#_TRINITY_DN11661_c1_g2_i1,AMF
jgi|Rhidi1|756512|gm1.7586_g,AMF
jgi|Rhidi1|733790|fgenesh1_pm.191_#_20,AMF
jgi|RhiirA1_1|496018|MIX8335_569_54,AMF
jgi|Rhicl1|683|transcript:GBB92096,AMF
jgi|Rhidi1|701677|fgenesh1_kg.199_#_12_#_TRINITY_GG_5357_c18_g1_i2,AMF
jgi|Rhicl1|24686|transcript:GBB88907,AMF
jgi|Gloin1|93963|fgenesh1_pg.15467_#_1,AMF
jgi|Gloin1|340569|fgenesh1_kg.8270_#_5_#_ACTTGA_L001_R1_(paired)_contig_5781,AMF
jgi|Gloin1|347522|fgenesh1_kg.20023_#_1_#_ACTTGA_L001_R1_(paired)_contig_14017,AMF
jgi|Gigro1|2269529|MIX12203_16_19,AMF
jgi|RhiirA4|442259|estExt_fgenesh1_pg.C_2140006,AMF
jgi|RhiirC2|737645|fgenesh1_kg.272_#_33_#_remain_c1407,AMF
jgi|Gloin1|11309|gm1.11197_g,AMF
jgi|Gloin1|337097|fgenesh1_kg.3910_#_1_#_ACTTGA_L001_R1_(paired)_contig_8156,AMF
jgi|RhiirA4|452258|gm1.2054_g,AMF
jgi|Rhiir2_1|1671503|fgenesh1_kg.229_#_224_#_TRINITY_DN10540_c0_g2_i3,AMF
jgi|Rhicl1|8472|transcript:GBB98350,AMF
jgi|Rhicl1|8778|transcript:GBB98521,AMF
jgi|Gigmar1|103|rna-F8M41_026489,AMF
jgi|RhiirA1_1|491581|MIX3898_149_53,AMF
jgi|Rhidi1|766570|gm1.17644_g,AMF
jgi|Rhidi1|732941|fgenesh1_pm.21_#_5,AMF
jgi|Gloin1|4533|gm1.4421_g,AMF
jgi|RhiirA5|426205|gm1.20938_g,AMF
jgi|Rhicl1|26960|transcript:GBB90901,AMF
jgi|Rhicl1|8216|transcript:GBB98150,AMF
jgi|Gloin1|297909|CE197785_834,AMF
jgi|Gloin1|337262|fgenesh1_kg.4081_#_3_#_step3_c1524,AMF
jgi|Gigmar1|17647|rna-F8M41_015766,AMF
jgi|Rhicl1|7190|transcript:GBB83445,AMF
jgi|Rhicl1|18843|transcript:GBC06951,AMF
jgi|RhiirA1_1|451922|gm1.4287_g,AMF
jgi|Rhice1_1|165295|CE165083_88293,AMF
jgi|Rhicl1|26174|transcript:GBB90206,AMF
jgi|Rhidi1|680408|fgenesh1_kg.6_#_211_#_TRINITY_GG_7120_c38_g1_i1,AMF
jgi|RhiirC2|253449|CE253353_35990,AMF
jgi|Rhice1_1|837690|gm1.26474_g,AMF
jgi|Rhiir2_1|1779101|gm1.17855_g,AMF
jgi|Rhiir2_1|1697505|fgenesh1_kg.306_#_74_#_TRINITY_DN7231_c0_g1_i3,AMF
jgi|Rhidi1|693874|fgenesh1_kg.113_#_40_#_TRINITY_GG_1289_c36_g1_i4,AMF
jgi|Rhiir2_1|1480227|fgenesh1_pg.137_#_21,AMF
jgi|Rhiir2_1|1722816|fgenesh1_kg.456_#_48_#_TRINITY_DN4665_c1_g1_i1,AMF
jgi|Gloin1|67530|e_gw1.3883.5.1,AMF
jgi|RhiirA5|413155|gm1.7888_g,AMF
jgi|Rhicl1|14526|transcript:GBC02906,AMF
jgi|Gloin1|337068|fgenesh1_kg.3897_#_11_#_ACTTGA_L001_R1_(paired)_contig_1417,AMF
jgi|Gloin1|75627|e_gw1.13792.2.1,AMF
jgi|Gloin1|31024|gm1.30912_g,AMF
jgi|RhiirA4|497222|MIX3761_391_97,AMF
jgi|Rhicl1|13433|transcript:GBC01909,AMF
jgi|Gloin1|187504|CE87380_1016,AMF
jgi|Rhicl1|451|transcript:GBB91890,AMF
jgi|Rhidi1|720591|fgenesh1_kg.596_#_7_#_TRINITY_GG_5058_c15_g1_i1,AMF
jgi|Rhidi1|707066|fgenesh1_kg.272_#_45_#_TRINITY_GG_1865_c9_g1_i1,AMF
jgi|RhiirA1_1|541994|estExt_Genemark1.C_19900001,AMF
jgi|Rhice1_1|796400|fgenesh1_pm.46_#_8,AMF
jgi|Rhicl1|5169|transcript:GBB85025,AMF
jgi|Rhidi1|747356|estExt_fgenesh1_pg.C_6870002,AMF
jgi|Rhicl1|9877|transcript:GBB99363,AMF
jgi|Rhidi1|811881|estExt_Genemark1.C_700004,AMF
jgi|Gloin1|346414|fgenesh1_kg.17663_#_1_#_ACTTGA_L001_R1_(paired)_contig_444,AMF
jgi|Rhiir2_1|1572985|fgenesh1_kg.68_#_406_#_MblContig731,AMF
jgi|Rhicl1|9019|transcript:GBB98726,AMF
jgi|Gloin1|343662|fgenesh1_kg.12841_#_12_#_ACTTGA_L001_R1_(paired)_contig_501,AMF
jgi|Gloin1|340992|fgenesh1_kg.8915_#_2_#_ACTTGA_L001_R1_(paired)_contig_1630,AMF
jgi|Gloin1|92058|fgenesh1_pg.12266_#_9,AMF
jgi|Gloin1|73900|e_gw1.11235.12.1,AMF
jgi|Rhicl1|3078|transcript:GBB94086,AMF
jgi|Gloin1|8827|gm1.8715_g,AMF
jgi|Gloin1|348380|fgenesh1_kg.22090_#_2_#_ACTTGA_L001_R1_(paired)_contig_3151,AMF
jgi|Rhice1_1|726775|estExt_Genewise1Plus.C_3110034,AMF
jgi|RhiirA1_1|395660|fgenesh1_pg.574_#_12,AMF
jgi|Gloin1|345325|fgenesh1_kg.15817_#_2_#_ACTTGA_L001_R1_(paired)_contig_3808,AMF
jgi|Rhicl1|25313|transcript:GBB89465,AMF
jgi|Gloin1|205951|CE105827_2542,AMF
jgi|Rhidi1|720802|fgenesh1_kg.599_#_79_#_TRINITY_GG_475_c10_g1_i6,AMF
jgi|Rhidi1|816622|estExt_Genemark1.C_2590021,AMF
jgi|Rhidi1|687113|fgenesh1_kg.50_#_45_#_TRINITY_GG_1318_c19_g1_i1,AMF
jgi|Rhicl1|13043|transcript:GBB86810,AMF
jgi|Rhicl1|20044|transcript:GBC08065,AMF
jgi|RhiirC2|738575|fgenesh1_kg.294_#_34_#_TR10218|c0_g1_i1,AMF
jgi|Rhidi1|722418|fgenesh1_kg.658_#_12_#_TRINITY_GG_2085_c15_g1_i1,AMF
jgi|Gloin1|335719|fgenesh1_kg.2240_#_8_#_ACTTGA_L001_R1_(paired)_contig_362,AMF
jgi|RhiirA5|279235|estExt_Genewise1.C_21310003,AMF
jgi|RhiirA4|398854|fgenesh1_kg.253_#_28_#_TR18442|c0_g1_i1,AMF
jgi|Rhidi1|715529|fgenesh1_kg.447_#_15_#_TRINITY_GG_1151_c1_g1_i2,AMF
jgi|Rhiir2_1|1491478|fgenesh1_kg.1_#_1786_#_TRINITY_DN7033_c0_g2_i1,AMF
jgi|Rhicl1|2466|transcript:GBB93584,AMF
jgi|Gloin1|344418|fgenesh1_kg.14224_#_2_#_ACTTGA_L001_R1_(paired)_contig_7609,AMF
jgi|Rhicl1|8469|transcript:GBB98347,AMF
jgi|Rhicl1|21142|transcript:GBC09100,AMF
jgi|Geopyr1|11188|FUN_011170-T1,AMF
jgi|Gloin1|342484|fgenesh1_kg.10952_#_1_#_step3_c509,AMF
jgi|Rhidi1|650983|estExt_Genewise1Plus.C_840037,AMF
jgi|Rhicl1|10478|transcript:GBB86172,AMF
jgi|Gloin1|211245|CE111121_3730,AMF
jgi|Rhiir2_1|862607|CE862474_98856,AMF
jgi|Rhicl1|26547|transcript:GBB90526,AMF
jgi|Gloin1|340613|fgenesh1_kg.8332_#_1_#_ACTTGA_L001_R1_(paired)_contig_7063,AMF
jgi|Gloin1|349510|fgenesh1_kg.24669_#_1_#_ACTTGA_L001_R1_(paired)_contig_7988,AMF
jgi|Rhicl1|4863|transcript:GBB95576,AMF
jgi|Rhiir2_1|1642693|fgenesh1_kg.162_#_425_#_MblContig682,AMF
jgi|RhiirA4|393861|fgenesh1_kg.71_#_9_#_ACTTGA_L001_R1_(paired)_contig_6233,AMF
jgi|RhiirC2|808504|MIX2657_1_6,AMF
jgi|Rhicl1|19485|transcript:GBC07545,AMF
jgi|RhiirC2|740486|fgenesh1_kg.355_#_58_#_ACTTGA_L001_R1_(paired)_contig_562,AMF
jgi|Rhicl1|19659|transcript:GBC07711,AMF
jgi|Gloin1|3883|gm1.3771_g,AMF
jgi|Rhidi1|701051|fgenesh1_kg.192_#_134_#_TRINITY_GG_3381_c13_g2_i2,AMF
jgi|Rhidi1|770575|gm1.21649_g,AMF
jgi|Rhidi1|693223|fgenesh1_kg.106_#_128_#_TRINITY_GG_6967_c17_g1_i2,AMF
jgi|Rhiir2_1|1618055|fgenesh1_kg.123_#_361_#_TRINITY_DN662_c0_g2_i1,AMF
jgi|Rhidi1|689059|fgenesh1_kg.68_#_72_#_TRINITY_GG_4221_c5_g2_i1,AMF
jgi|Rhidi1|748627|estExt_fgenesh1_pg.C_12600002,AMF
jgi|Rhiir2_1|1603817|fgenesh1_kg.105_#_872_#_ACTTGA_L001_R1_(paired)_contig_4559,AMF
jgi|RhiirA1_1|485040|gm1.37405_g,AMF
jgi|Gloin1|29970|gm1.29858_g,AMF
jgi|Rhiir2_1|1453586|e_gw1.67.33.1,AMF
jgi|Rhidi1|715173|fgenesh1_kg.441_#_7_#_TRINITY_GG_2686_c14_g2_i1,AMF
jgi|Gloin1|13799|gm1.13687_g,AMF
jgi|Rhice1_1|816157|gm1.4941_g,AMF
jgi|Rhiir2_1|1555977|fgenesh1_kg.50_#_231_#_TRINITY_DN4961_c0_g1_i1,AMF
jgi|Rhidi1|709588|fgenesh1_kg.318_#_17_#_TRINITY_GG_2009_c16_g1_i7,AMF
jgi|Rhidi1|646097|estExt_Genewise1.C_6660001,AMF
jgi|Rhidi1|722222|fgenesh1_kg.649_#_4_#_TRINITY_GG_6186_c4_g1_i2,AMF
jgi|Rhiir2_1|1485578|fgenesh1_pg.301_#_14,AMF
jgi|Rhiir2_1|1755875|estExt_Genewise1Plus.C_2010001,AMF
jgi|Rhidi1|742708|estExt_fgenesh1_pg.C_1940009,AMF
jgi|Gloin1|29650|gm1.29538_g,AMF
jgi|Gloin1|40188|fgenesh1_pm.14400_#_3,AMF
jgi|Rhidi1|734048|fgenesh1_pm.252_#_3,AMF
jgi|Gloin1|339443|fgenesh1_kg.6694_#_17_#_ACTTGA_L001_R1_(paired)_contig_12263,AMF
jgi|Rhidi1|707594|fgenesh1_kg.283_#_43_#_TRINITY_GG_5479_c0_g1_i8,AMF
jgi|Rhidi1|719889|fgenesh1_kg.570_#_5_#_TRINITY_GG_2534_c0_g1_i22,AMF
jgi|Gloin1|78245|e_gw1.17598.2.1,AMF
jgi|Rhicl1|17170|transcript:GBC05394,AMF
jgi|RhiirA1_1|449532|gm1.1897_g,AMF
jgi|Rhidi1|769368|gm1.20442_g,AMF
jgi|Rhice1_1|882543|estExt_Genemark1.C_10370005,AMF
jgi|RhiirC2|724995|fgenesh1_kg.18_#_59_#_ACTTGA_L001_R1_(paired)_contig_1596,AMF
jgi|Gloin1|344009|fgenesh1_kg.13527_#_1_#_ACTTGA_L001_R1_(paired)_contig_3663,AMF
jgi|Rhidi1|616573|e_gw1.3.30.1,AMF
jgi|Gloin1|349494|fgenesh1_kg.24649_#_1_#_ACTTGA_L001_R1_(paired)_contig_489,AMF
jgi|Rhicl1|13377|transcript:GBC01862,AMF
jgi|Gloin1|6845|gm1.6733_g,AMF
jgi|Gloin1|347853|fgenesh1_kg.20827_#_1_#_ACTTGA_L001_R1_(paired)_contig_2997,AMF
jgi|RhiirA4|540360|estExt_Genemark1.C_1880004,AMF
jgi|Rhicl1|12538|transcript:GBC01257,AMF
jgi|Rhice1_1|757641|fgenesh1_kg.60_#_82_#_TRINITY_DN16886_c0_g1_i1,AMF
jgi|Rhice1_1|878361|estExt_Genemark1.C_3170010,AMF
jgi|RhiirC2|774197|gm1.6679_g,AMF
jgi|Rhicl1|11510|transcript:GBB86423,AMF
jgi|Gloin1|142075|CE41951_403,AMF
jgi|Rhicl1|22328|transcript:GBC10206,AMF
jgi|Gloin1|338882|fgenesh1_kg.5977_#_7_#_ACTTGA_L001_R1_(paired)_contig_1958,AMF
jgi|Rhicl1|20750|transcript:GBC08721,AMF
jgi|RhiirA4|399801|fgenesh1_kg.312_#_23_#_ACTTGA_L001_R1_(paired)_contig_1373,AMF
jgi|Rhidi1|770322|gm1.21396_g,AMF
jgi|Rhicl1|2450|transcript:GBB93568,AMF
jgi|RhiirA4|339871|estExt_Genewise1.C_1780026,AMF
jgi|Gloin1|109982|CE9858_1415,AMF
jgi|Rhiir2_1|1623626|fgenesh1_kg.131_#_48_#_ACTTGA_L001_R1_(paired)_contig_1445,AMF
jgi|Gloin1|341756|fgenesh1_kg.9885_#_3_#_ACTTGA_L001_R1_(paired)_contig_3227,AMF
jgi|Gloin1|244174|CE144050_1030,AMF
jgi|Rhidi1|625846|e_gw1.253.64.1,AMF
jgi|RhiirA1_1|417670|fgenesh1_kg.366_#_18_#_ACTTGA_L001_R1_(paired)_contig_6950,AMF
jgi|Gloin1|345271|fgenesh1_kg.15741_#_2_#_ACTTGA_L001_R1_(paired)_contig_2194,AMF
jgi|Rhicl1|7667|transcript:GBB85536,AMF
jgi|Rhiir2_1|1681771|fgenesh1_kg.253_#_368_#_TRINITY_DN8431_c1_g2_i1,AMF
jgi|Gloin1|115790|CE15666_2176,AMF
jgi|Gloin1|334587|fgenesh1_kg.803_#_1_#_ACTTGA_L001_R1_(paired)_contig_6299,AMF
jgi|Rhicl1|15385|transcript:GBC03726,AMF
jgi|RhiirA4|438146|estExt_fgenesh1_pm.C_8870001,AMF
jgi|Gloin1|336093|fgenesh1_kg.2765_#_1_#_ACTTGA_L001_R1_(paired)_contig_3802,AMF
jgi|Gloin1|69014|e_gw1.5382.4.1,AMF
jgi|RhiirC2|863939|estExt_fgenesh1_pg.C_3040005,AMF
jgi|Rhidi1|724397|fgenesh1_kg.728_#_8_#_TRINITY_GG_5600_c7_g3_i1,AMF
jgi|Rhicl1|10214|transcript:GBB99612,AMF
jgi|Rhicl1|27435|transcript:GBB91292,AMF
jgi|RhiirA5|269944|estExt_Genewise1.C_2030019,AMF
jgi|Rhicl1|26187|transcript:GBB90219,AMF
jgi|RhiirA5|397468|estExt_fgenesh1_pg.C_2960007,AMF
jgi|Rhidi1|711319|fgenesh1_kg.355_#_63_#_TRINITY_GG_1580_c28_g1_i1,AMF
jgi|Rhiir2_1|1599040|fgenesh1_kg.99_#_802_#_ACTTGA_L001_R1_(paired)_contig_6191,AMF
jgi|RhiirA4|396112|fgenesh1_kg.149_#_96_#_ACTTGA_L001_R1_(paired)_contig_844,AMF
jgi|Rhidi1|616750|e_gw1.5.8.1,AMF
jgi|RhiirA4|440325|estExt_fgenesh1_pg.C_730006,AMF
jgi|Rhicl1|1173|transcript:GBB92494,AMF
jgi|Rhidi1|717728|fgenesh1_kg.501_#_78_#_TRINITY_GG_7331_c14_g1_i4,AMF
jgi|Rhidi1|737351|estExt_fgenesh1_pm.C_7390003,AMF
jgi|Rhicl1|14607|transcript:GBC02982,AMF
jgi|Gloin1|296863|CE196739_2175,AMF
jgi|Rhidi1|697968|fgenesh1_kg.154_#_12_#_TRINITY_GG_977_c9_g1_i5,AMF
jgi|Rhiir2_1|1615976|fgenesh1_kg.120_#_841_#_TRINITY_DN4220_c1_g1_i1,AMF
jgi|Rhicl1|24777|transcript:GBB88991,AMF
jgi|Rhicl1|18809|transcript:GBC06924,AMF
jgi|Gloin1|4875|gm1.4763_g,AMF
jgi|Rhicl1|22953|transcript:GBC10792,AMF
jgi|Rhicl1|3532|transcript:GBB94453,AMF
jgi|Gloin1|32773|gm1.32661_g,AMF
jgi|Rhidi1|734711|fgenesh1_pm.509_#_2,AMF
jgi|Rhice1_1|707799|estExt_Genewise1.C_370093,AMF
jgi|Gloin1|158935|CE58811_1124,AMF
jgi|Rhidi1|620082|e_gw1.71.50.1,AMF
jgi|Rhicl1|24922|transcript:GBB89120,AMF
jgi|Rhidi1|714041|fgenesh1_kg.417_#_29_#_TRINITY_GG_3975_c20_g1_i1,AMF
jgi|Rhicl1|4484|transcript:GBB95276,AMF
jgi|Rhidi1|756626|gm1.7700_g,AMF
jgi|RhiirC2|850760|estExt_Genemark1.C_7180005,AMF
jgi|Rhicl1|15559|transcript:GBC03875,AMF
